Plant.Id	Plant.Name	State.ID	Latitude	Longitude	Fuel 	Prime.Mover	Cooling.System	CHP 	Generation.(MWh) 	Consolidated.Description	Area.ID
10643	Covanta Essex Company	NJ	40.7376	-74.1255	OT	ST		N	484447	18	31
57684	Goodsprings Waste Heat Recovery	NV	35.809444	-115.411389	OT	ST		N	14965	18	33
2594	Oswego Harbor Power	NY	43.4586	-76.5319	OT	ST	ON	N	83889	18	34
2517	Port Jefferson	NY	40.949696	-73.078507	OT	ST	ON	N	277010.998	18	34
8006	Roseton Generating Facility	NY	41.573783	-73.966269	OT	ST	ON	N	375152	18	34
2493	East River	NY	40.7281	-73.9742	OT	ST	ON	Y	537362.002	18	34
8906	Astoria Generating Station	NY	40.787674	-73.912561	OT	ST	ON	N	1178963.01	18	34
2516	Northport	NY	40.923565	-73.342323	OT	ST	ON	N	2681415.95	18	34
50907	Oswego County Energy Recovery	NY	43.348808	-76.425169	OT	ST		Y	10716.56	18	34
10305	Dutchess Cnty Resource Recovery Facility	NY	41.647	-73.943	OT	ST		Y	43223	18	34
51038	MacArthur Waste to Energy Facility	NY	40.7869	-73.1064	OT	ST		N	51176	18	34
10503	Wheelabrator Hudson Falls	NY	43.3056	-73.591447	OT	ST		N	75349	18	34
50202	WPS Power Niagara	NY	43.0804	-79.0082	OT	ST		N	88447	18	34
50649	Covanta Babylon Inc	NY	40.7348	-73.3868	OT	ST		N	109522	18	34
54526	ReEnergy Biomass LLC	NY	43.617965	-75.305443	OT	ST		Y	146479	18	34
10511	Finch Paper	NY	43.3084	-73.6376	OT	ST		Y	152936	18	34
50472	Covanta Niagara LP	NY	43.0839	-79.0056	OT	ST		Y	184344	18	34
50662	Onondaga County Resource Recovery	NY	43.0047	-76.1149	OT	ST		N	187296	18	34
50656	Huntington Resource Recovery Facility	NY	40.8814	-73.2906	OT	ST		N	189670	18	34
54099	Ticonderoga Mill	NY	43.891437	-73.396998	OT	ST		Y	219439.719	18	34
10464	Black River Generation	NY	44.03647	-75.77204	OT	ST		N	301609.003	18	34
50882	Wheelabrator Westchester	NY	41.277129	-73.942344	OT	ST		N	388700.01	18	34
10642	Covanta Hempstead	NY	40.7389	-73.5906	OT	ST		N	574659.005	18	34
2878	FirstEnergy Bay Shore	OH	41.6917	-83.4378	OT	ST	ON	N	939864.002	18	35
10739	Hoge Lumber	OH	40.488484	-84.3183	OT	ST		N	419.04	18	35
54974	Sauder Power Plant	OH	41.515211	-84.293549	OT	ST		Y	30510	18	35
54207	ArcelorMittal Warren	OH	41.2119	-80.8176	OT	ST		Y	36240	18	35
50811	RockTenn Coshocton Mill	OH	40.27971	-81.862339	OT	ST		Y	83964	18	35
10398	Arcelormittal Cleveland Inc	OH	41.4739	-81.6728	OT	ST		Y	195547.996	18	35
56848	Haverhill North Cogeneration Facility	OH	38.596657	-82.828642	OT	ST		Y	358641.005	18	35
57822	"Middletown Coke Company, LLC"	OH	39.472222	-84.401389	OT	ST		N	384386.999	18	35
10244	P H Glatfelter Co -Chillicothe Facility	OH	39.324611	-82.974039	OT	ST		Y	462424	18	35
50192	International Paper Valliant OK	OK	33.9961	-95.1114	OT	ST		Y	426672.001	18	36
50426	Warm Springs Forest Products	OR	44.764843	-121.234733	OT	ST		Y	1526.78	18	37
58109	Georgia-Pacific Toledo Mill	OR	44.611944	-123.931944	OT	ST		Y	26873.996	18	37
56781	Evergreen BioPower LLC	OR	44.770792	-122.611974	OT	ST		Y	52744.477	18	37
50191	IP Springfield Oregon	OR	44.0569	-122.9555	OT	ST		Y	71137	18	37
50630	Covanta Marion Inc	OR	45.048467	-122.962761	OT	ST		N	87764	18	37
57457	Seneca Sustainable Energy LLC	OR	44.116306	-123.179007	OT	ST		N	116781	18	37
56192	Georgia-Pacific Wauna Mill	OR	46.153955	-123.40658	OT	ST		Y	126658	18	37
56124	SPFT - Newberg Cogen	OR	45.2879	-122.9627	OT	ST		Y	131010.996	18	37
50396	Dillard Complex	OR	43.0895	-123.4156	OT	ST		Y	167283.004	18	37
10869	Biomass One LP	OR	42.436111	-122.849958	OT	ST		N	195155	18	37
3161	Eddystone Generating Station	PA	39.858	-75.323	OT	ST	ON	N	59937	18	38
50397	P H Glatfelter	PA	39.870935	-76.868117	OT	ST	RTID	Y	529342.333	18	38
50888	Northampton Generating Company LP	PA	40.6917	-75.4792	OT	ST	RTID	Y	665267.004	18	38
10143	Colver Power Project	PA	40.55	-78.8	OT	ST	RTID	N	845465.004	18	38
3130	Seward (PA)	PA	40.40625	-79.03366	OT	ST	RTID	N	2734997.998	18	38
3148	PPL Martins Creek	PA	40.797762	-75.105416	OT	ST	RTND	N	1654950.038	18	38
50920	Erie Coke	PA	42.143919	-80.069581	OT	ST		Y	1010	18	38
52106	Philadelphia Refinery	PA	39.9058	-75.2122	OT	ST		Y	69065.74	18	38
58023	Evergreen Community Power	PA	40.325556	-75.922778	OT	ST		Y	100885.999	18	38
50279	Archbald Power Station	PA	41.485	-75.5406	OT	ST		N	115337.005	18	38
10118	Harrisburg Facility	PA	40.244242	-76.853872	OT	ST		Y	116726	18	38
50729	Clairton Works	PA	40.3097	-79.8819	OT	ST		Y	174088.003	18	38
50039	Kline Township Cogen Facility	PA	40.873399	-75.993494	OT	ST		Y	190399.001	18	38
54625	Covanta Plymouth Renewable Energy	PA	40.0967	-75.3103	OT	ST		N	203540.003	18	38
50611	Westwood Generation LLC	PA	40.6191	-76.45	OT	ST		N	213621.004	18	38
50859	Lancaster County Resource Recovery	PA	40.0711	-76.6436	OT	ST		N	214914.999	18	38
50215	York County Resource Recovery	PA	40.0017	-76.7183	OT	ST		N	229567.999	18	38
7701	Fairless Hills	PA	40.1405	-74.7506	OT	ST		N	247472.999	18	38
50732	Mon Valley Works	PA	40.3925	-79.8564	OT	ST		Y	256797.999	18	38
10343	Foster Wheeler Mt Carmel Cogen	PA	40.811189	-76.452951	OT	ST		Y	279306.004	18	38
54638	Johnsonburg Mill	PA	41.491466	-78.675759	OT	ST		Y	280690.003	18	38
50410	Chester Operations	PA	39.843743	-75.358801	OT	ST		Y	298338.005	18	38
54746	Wheelabrator Falls	PA	40.162633	-74.768164	OT	ST		N	339667	18	38
50879	Wheelabrator Frackville Energy	PA	40.782377	-76.176184	OT	ST		Y	361049.001	18	38
10603	Ebensburg Power	PA	40.455	-78.7472	OT	ST		Y	362827	18	38
50974	Scrubgrass Generating Company LP	PA	41.2691	-79.8134	OT	ST		N	504788.999	18	38
10746	Covanta Delaware Valley	PA	39.8265	-75.3882	OT	ST		N	547219	18	38
50776	Panther Creek Energy Facility	PA	40.8556	-75.8781	OT	ST		N	595109.999	18	38
10113	John B Rich Memorial Power Station	PA	40.7903	-76.1983	OT	ST		N	621949.998	18	38
54634	St Nicholas Cogen Project	PA	40.8222	-76.1736	OT	ST		Y	683666	18	38
10641	Cambria Cogen	PA	40.474167	-78.7014	OT	ST		Y	748614.996	18	38
52024	Rhode Island Hospital	RI	41.8103	-71.41	OT	ST		Y	17984	18	39
52151	International Paper Eastover Facility	SC	33.8872	-80.6397	OT	ST	MULTI	Y	548353.997	18	40
50806	Florence Mill	SC	34.1497	-79.5606	OT	ST	RTID	Y	493171.663	18	40
57138	Savannah River Site Biomass Cogen	SC	33.283333	-81.666666	OT	ST		Y	70925	18	40
57919	Sonoco Products Co	SC	34.385278	-80.067778	OT	ST		Y	107872	18	40
58706	Allendale Biomass	SC	32.995	-81.281944	OT	ST		N	118668	18	40
58707	Dorchester Biomass	SC	33.238611	-80.450278	OT	ST		N	124136	18	40
57470	Marlboro Mill	SC	34.605	-79.785	OT	ST		Y	150756.541	18	40
54087	International Paper Georgetown Mill	SC	33.360185	-79.302573	OT	ST		Y	532937.262	18	40
7737	Kapstone	SC	32.9	-79.9667	OT	ST		Y	573302.01	18	40
10252	Domtar Kingsport Mill	TN	36.5489	-82.5667	OT	ST		Y	286977.012	18	42
50956	Bowater Newsprint Calhoun Operation	TN	35.2964	-84.7569	OT	ST		Y	350018.791	18	42
50296	Packaging Corp of America	TN	35.0471	-88.2661	OT	ST		Y	404269.018	18	42
55708	Nacogdoches Power	TX	31.832132	-94.90064	OT	ST	RTID	N	163549	18	43
54338	Rio Grande Valley Sugar Growers	TX	26.269683	-97.867012	OT	ST		Y	2324	18	43
50141	Snider Industries	TX	32.574722	-94.373889	OT	ST		Y	10831	18	43
58823	Port Arthur Steam Energy	TX	29.835	-93.962222	OT	ST		Y	12188	18	43
52065	Houston Plant	TX	29.71977	-95.270562	OT	ST		Y	13758	18	43
50404	BP Chemicals Green Lake Plant	TX	28.5707	-96.8333	OT	ST		Y	15404	18	43
58944	Woodville Renewable Power Project	TX	30.748333	-94.4375	OT	ST		N	18397	18	43
10187	Engineered Carbons Echo Cogeneration	TX	30.1525	-93.7206	OT	ST		N	22785	18	43
56931	Aspen Biomass Power Plant	TX	31.365833	-94.743611	OT	ST		N	38478	18	43
10167	Seadrift Coke LP	TX	28.513929	-96.794154	OT	ST		Y	42845.87	18	43
50067	Borger Plant	TX	35.6647	-101.4354	OT	ST		Y	71172.78	18	43
50153	Texas City Plant Union Carbide	TX	29.37612	-94.946477	OT	ST		Y	76899.66	18	43
10072	Engineered Carbons Borger Cogen	TX	35.66704	-101.432004	OT	ST		N	97875	18	43
50304	Shell Deer Park	TX	29.723185	-95.128856	OT	ST		Y	99944	18	43
54291	Sherwin Alumina	TX	27.883588	-97.26097	OT	ST		Y	151934	18	43
50229	Texas Petrochemicals	TX	29.6981	-95.2547	OT	ST		Y	209702.005	18	43
50121	Valero Refinery Corpus Christi West	TX	27.8175	-97.4814	OT	ST		N	216090.998	18	43
10425	International Paper - Orange	TX	30.2178	-93.7422	OT	ST		Y	247330.068	18	43
54097	International Paper Texarkana Mill	TX	33.2553	-94.0696	OT	ST		Y	402392	18	43
50101	MeadWestvaco Evadale	TX	30.3419	-94.0656	OT	ST		Y	430147.236	18	43
50625	ExxonMobil Beaumont Refinery	TX	30.0636	-94.0753	OT	ST		Y	710761	18	43
56163	Kennecott Power Plant	UT	40.7119	-112.1225	OT	ST	RTID	Y	565381.002	18	44
55302	Wasatch Energy Systems Energy Recovery	UT	41.1097	-111.9554	OT	ST		Y	7304	18	44
50951	Sunnyside Cogen Associates	UT	39.5472	-110.3917	OT	ST		N	419571.004	18	44
3809	Yorktown	VA	37.2144	-76.4611	OT	ST	ON	N	1067509.005	18	45
10017	West Point Mill	VA	37.5392	-76.8053	OT	ST	RTID	Y	538620.005	18	45
50658	Covanta Fairfax Energy	VA	38.695	-77.2411	OT	ST	RTID	N	588615	18	45
50479	Georgia-Pacific Big Island	VA	37.534	-79.357	OT	ST		Y	48863	18	45
50663	Covanta Alexandria/Arlington Energy	VA	38.8014	-77.1288	OT	ST		N	165162.67	18	45
58560	Halifax County Biomass	VA	36.701389	-78.873333	OT	ST		N	202625	18	45
10773	Altavista Power Station	VA	37.118674	-79.273551	OT	ST		N	226876.998	18	45
52152	International Paper Franklin Mill	VA	36.6803	-76.9128	OT	ST		Y	252163.255	18	45
10774	Southampton Power Station	VA	36.6525	-76.9953	OT	ST		Y	253411.005	18	45
50813	Hopewell Mill	VA	37.2914	-77.2816	OT	ST		Y	262091.001	18	45
10771	Hopewell Power Station	VA	37.297834	-77.282982	OT	ST		N	265666.999	18	45
54998	Wheelabrator Portsmouth	VA	36.8083	-76.3036	OT	ST		Y	270258.859	18	45
52118	Multitrade of Pittsylvania LP	VA	37.104141	-79.276958	OT	ST		N	322259	18	45
50900	Covington Facility	VA	37.799722	-79.9947	OT	ST		Y	893091.209	18	45
57804	Middlebury College	VT	44.0075	-73.176944	OT	ST		N	3680	18	46
51026	Ryegate Power Station	VT	44.2131	-72.0572	OT	ST		N	141852	18	46
589	J C McNeil	VT	44.4917	-73.208056	OT	ST		N	287186	18	46
50231	SDS Lumber Gorge Energy Division	WA	45.713079	-121.469178	OT	ST		Y	5820	18	47
58352	NPI USA Cogeneration Plant	WA	48.134722	-123.465556	OT	ST		Y	7627	18	47
57969	Darrington	WA	48.269737	-121.599979	OT	ST		Y	18992	18	47
50544	Port Townsend Paper	WA	48.0931	-122.7958	OT	ST		Y	34140	18	47
57759	Consumer Products (Camas) LLC	WA	45.584722	-122.4056	OT	ST		N	66234	18	47
50185	Cosmo Specialty Fibers Plant	WA	46.954071	-123.761086	OT	ST		Y	108916	18	47
55882	Sierra Pacific Aberdeen	WA	46.9728	-123.7739	OT	ST		Y	122131	18	47
50886	Wheelabrator Spokane	WA	47.626327	-117.50424	OT	ST		N	132721	18	47
56406	Sierra Pacific Burlington Facility	WA	48.4481	-122.4331	OT	ST		Y	159064	18	47
550	Kettle Falls Generating Station	WA	48.620336	-118.111059	OT	ST		N	259376.999	18	47
54562	Longview Fibre	WA	46.103887	-122.918429	OT	ST		Y	297264.003	18	47
57099	"RockTenn CP, LLC-Tacoma Mill"	WA	47.266069	-122.428288	OT	ST		Y	311151.003	18	47
50187	Weyerhaeuser Longview WA	WA	46.1236	-122.9728	OT	ST		Y	322607.004	18	47
4125	Manitowoc	WI	44.082	-87.6558	OT	ST	ON	Y	160324	18	48
10360	Green Bay West Mill	WI	44.4936	-88.0303	OT	ST	ON	Y	470120.004	18	48
50620	Flambeau River Papers	WI	45.9356	-90.4472	OT	ST		Y	28554	18	48
10466	Wisconsin Rapids Paper Mill	WI	44.3989	-89.9403	OT	ST		Y	32208	18	48
4005	French Island	WI	43.8292	-91.2597	OT	ST		N	54574	18	48
58124	Rothschild Biomass Cogen Facility	WI	44.887778	-89.629722	OT	ST		Y	66586	18	48
50476	Packaging of America Tomahawk Mill	WI	45.4431	-89.7342	OT	ST		Y	103283.146	18	48
50614	Expera Specialty Solutions - Mosinee Mill	WI	44.7881	-89.6917	OT	ST		Y	118293	18	48
50395	Georgia-Pacific Corp - Nekoosa Mill	WI	44.3142	-89.8964	OT	ST		Y	169991.348	18	48
54098	Kaukauna Paper Mill	WI	44.2826	-88.2534	OT	ST		Y	179330	18	48
3982	Bay Front	WI	46.587222	-90.9017	OT	ST		N	181064.001	18	48
4146	E J Stoneman Station	WI	42.70826	-90.98474	OT	ST		N	263890.998	18	48
10234	Biron Mill	WI	44.43	-89.78	OT	ST		Y	273656.996	18	48
10477	Wisconsin Rapids Pulp Mill	WI	44.3953	-89.826	OT	ST		Y	313336.996	18	48
50491	PPG Natrium Plant	WV	39.7475	-80.8547	OT	ST	ON	Y	586274.681	18	49
10743	Morgantown Energy Facility	WV	39.6397	-79.960556	OT	ST		Y	413607.004	18	49
10151	Grant Town Power Plant	WV	39.561831	-80.163138	OT	ST		N	540225	18	49
52127	Elk Basin Gasoline Plant	WY	44.9806	-108.8428	OT	ST		Y	10003.61	18	50
54374	Sinclair Oil Refinery	WY	41.77952	-107.10972	OT	ST		Y	25638.07	18	50
54472	Simplot Phosphates	WY	41.5417	-109.1328	OT	ST		Y	78501.13	18	50
57073	Ivanpah 2	CA	35.556111	-115.468611	SUN	ST	DC	N	129263	19	5
57075	Ivanpah 3	CA	35.580833	-115.4825	SUN	ST	DC	N	137856	19	5
57074	Ivanpah 1	CA	35.533056	-115.4525	SUN	ST	DC	N	151966	19	5
57394	Genesis Solar Energy Project	CA	33.665	-114.998055	SUN	ST	DC	N	576113	19	5
56943	Ausra Kimberlina Solar Generation	CA	35.5667	-119.2	SUN	ST		N	13.58	19	5
56405	Nevada Solar One	NV	35.799798	-114.98173	SUN	ST		N	118804	19	33
